lang,file,core_extended,speaker,wd_ID,wd,start,end,ref,tx,ft,mb_ID,mb,doreco-mb-algn,ps,gl,ph_ID,ph
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002987,tahan,558.241,558.525,0149_doreco_jeha1242_NarrLandscape2,"tahan cn=kyɔm, ʔoʔ tahan cn=krpiŋ, ʔoʔ crɨh","he fixed them at the bottom, he fixed them at the surface, he poked with a stick in the water",,,,,,p010138 p010139 p010140 p010141 p010142,t a h a n
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002988,<<ui>cnkrpiŋ>,558.525,559.183,0149_doreco_jeha1242_NarrLandscape2,"tahan cn=kyɔm, ʔoʔ tahan cn=krpiŋ, ʔoʔ crɨh","he fixed them at the bottom, he fixed them at the surface, he poked with a stick in the water",,,,,,p010143,<<ui>cnkrpiŋ>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002989,ʔoʔ,559.183,559.240,0149_doreco_jeha1242_NarrLandscape2,"tahan cn=kyɔm, ʔoʔ tahan cn=krpiŋ, ʔoʔ crɨh","he fixed them at the bottom, he fixed them at the surface, he poked with a stick in the water",,,,,,p010144 p010145 p010146,? o ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002990,cərɨh,559.240,559.590,0149_doreco_jeha1242_NarrLandscape2,"tahan cn=kyɔm, ʔoʔ tahan cn=krpiŋ, ʔoʔ crɨh","he fixed them at the bottom, he fixed them at the surface, he poked with a stick in the water",,,,,,p010147 p010148 p010149 p010150 p010151,c @ r 1 h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002991,<p:>,559.590,561.770,<p:>,<p:>,<p:>,,,,,,p010152,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002992,ʔoʔ,561.770,561.910,0150_doreco_jeha1242_NarrLandscape2,ʔoʔ crɨh,he poked,,,,,,p010153 p010154 p010155,? o ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002993,cərɨh,561.910,562.420,0150_doreco_jeha1242_NarrLandscape2,ʔoʔ crɨh,he poked,,,,,,p010156 p010157 p010158 p010159 p010160,c @ r 1 h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002994,<p:>,562.420,563.179,<p:>,<p:>,<p:>,,,,,,p010161,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002995,ʔoʔ,563.179,563.319,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010162 p010163 p010164,? o ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002996,cərɨh,563.319,563.638,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010165 p010166 p010167 p010168 p010169,c @ r 1 h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002997,<p:>,563.638,564.066,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010170,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002998,ʔoʔ,564.066,564.220,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010171 p010172 p010173,? o ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w002999,cərɨh,564.220,564.530,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010174 p010175 p010176 p010177 p010178,c @ r 1 h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003000,<p:>,564.530,564.915,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010179,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003001,ʔoʔ,564.915,565.043,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010180 p010181 p010182,? o ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003002,cərɨh,565.043,565.320,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010183 p010184 p010185 p010186 p010187,c @ r 1 h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003003,<p:>,565.320,565.635,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010188,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003004,ʔoʔ,565.635,565.727,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010189 p010190 p010191,? o ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003005,cərɨh,565.727,566.040,0151_doreco_jeha1242_NarrLandscape2,"ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh, ʔoʔ crɨh","he poked, he poked, he poked, he poked",,,,,,p010192 p010193 p010194 p010195 p010196,c @ r 1 h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003006,<p:>,566.040,568.071,<p:>,<p:>,<p:>,,,,,,p010197,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003007,kuraŋkuraŋ,568.071,569.014,0152_doreco_jeha1242_NarrLandscape2,kuraŋ-kuraŋ dwəh puloh ʔikɔr,"just a few, twenty of them",,,,,,p010198 p010199 p010200 p010201 p010202 p010203 p010204 p010205 p010206 p010207,k u r a N k u r a N
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003008,dəwəh,569.014,569.348,0152_doreco_jeha1242_NarrLandscape2,kuraŋ-kuraŋ dwəh puloh ʔikɔr,"just a few, twenty of them",,,,,,p010208 p010209 p010210 p010211 p010212,d @ w @ h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003009,puloh,569.348,569.809,0152_doreco_jeha1242_NarrLandscape2,kuraŋ-kuraŋ dwəh puloh ʔikɔr,"just a few, twenty of them",,,,,,p010213 p010214 p010215 p010216 p010217,p u l o h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003010,<p:>,569.809,570.410,0152_doreco_jeha1242_NarrLandscape2,kuraŋ-kuraŋ dwəh puloh ʔikɔr,"just a few, twenty of them",,,,,,p010218,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003011,ʔikɔr,570.410,571.010,0152_doreco_jeha1242_NarrLandscape2,kuraŋ-kuraŋ dwəh puloh ʔikɔr,"just a few, twenty of them",,,,,,p010219 p010220 p010221 p010222 p010223,? i k O r
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003012,<p:>,571.010,572.220,<p:>,<p:>,<p:>,,,,,,p010224,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003013,ʔikan,572.220,572.696,0153_doreco_jeha1242_NarrLandscape2,ʔikan k=...,fish...,,,,,,p010225 p010226 p010227 p010228 p010229,? i k a n
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003014,<<fs>k>,572.696,573.090,0153_doreco_jeha1242_NarrLandscape2,ʔikan k=...,fish...,,,,,,p010230,<<fs>k>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003015,<p:>,573.090,573.535,<p:>,<p:>,<p:>,,,,,,p010231,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003016,jalpas,573.535,574.030,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010232 p010233 p010234 p010235 p010236 p010237,J\ a l p a s
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003017,ton,574.030,574.223,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010238 p010239 p010240,t o n
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003018,yapɛ̃h,574.223,574.610,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010241 p010242 p010243 p010244 p010245,j a p E~ h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003019,ŋɔk,574.610,574.914,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010246 p010247 p010248,N O k
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003020,<p:>,574.914,575.446,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010249,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003021,pɛ̃h,575.446,575.627,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010250 p010251 p010252,p E~ h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003022,piwek,575.627,575.999,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010253 p010254 p010255 p010256 p010257,p i w e k
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003023,ʔikəʔ,575.999,576.260,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010258 p010259 p010260 p010261 p010262,? i k @ ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003024,ton,576.260,576.582,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010263 p010264 p010265,t o n
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003025,pɛ̃h,576.582,576.830,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010266 p010267 p010268,p E~ h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003026,<p:>,576.830,577.202,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010269,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003027,pɛ̃h,577.202,577.440,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010270 p010271 p010272,p E~ h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003028,geygey,577.440,578.100,0154_doreco_jeha1242_NarrLandscape2,"ja=lpas ton yapɛ̃h ŋɔk, pɛ̃h piwek ʔikəʔ ton, pɛ̃h... pɛ̃h gey-gey","then we sat down, we took out the fish, we ate",,,,,,p010273 p010274 p010275 p010276 p010277 p010278,g e j g e j
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003029,<p:>,578.100,578.437,<p:>,<p:>,<p:>,,,,,,p010279,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003030,<<pr>tros>,578.437,579.550,0155_doreco_jeha1242_NarrLandscape2,tros yapɛ̃h...,we went straight...,,,,,,p010280,<<pr>tros>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003031,yapɛ̃h,579.550,579.950,0155_doreco_jeha1242_NarrLandscape2,tros yapɛ̃h...,we went straight...,,,,,,p010281 p010282 p010283 p010284 p010285,j a p E~ h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003032,<p:>,579.950,581.340,<p:>,<p:>,<p:>,,,,,,p010286,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003033,tros,581.340,581.670,0156_doreco_jeha1242_NarrLandscape2,"tros yapɛ̃h piris ba=titɛp taniʔ, ba=pɛ̃w","we went straight across to the other side, to another one",,,,,,p010287 p010288 p010289 p010290,t r o s
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003034,yapɛ̃h,581.670,581.983,0156_doreco_jeha1242_NarrLandscape2,"tros yapɛ̃h piris ba=titɛp taniʔ, ba=pɛ̃w","we went straight across to the other side, to another one",,,,,,p010291 p010292 p010293 p010294 p010295,j a p E~ h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003035,piris,581.983,582.350,0156_doreco_jeha1242_NarrLandscape2,"tros yapɛ̃h piris ba=titɛp taniʔ, ba=pɛ̃w","we went straight across to the other side, to another one",,,,,,p010296 p010297 p010298 p010299 p010300,p i r i s
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003036,batitɛp,582.350,582.965,0156_doreco_jeha1242_NarrLandscape2,"tros yapɛ̃h piris ba=titɛp taniʔ, ba=pɛ̃w","we went straight across to the other side, to another one",,,,,,p010301 p010302 p010303 p010304 p010305 p010306 p010307,b a t i t E p
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003037,taniʔ,582.965,583.320,0156_doreco_jeha1242_NarrLandscape2,"tros yapɛ̃h piris ba=titɛp taniʔ, ba=pɛ̃w","we went straight across to the other side, to another one",,,,,,p010308 p010309 p010310 p010311 p010312,t a n i ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003038,bapɛ̃w,583.320,583.790,0156_doreco_jeha1242_NarrLandscape2,"tros yapɛ̃h piris ba=titɛp taniʔ, ba=pɛ̃w","we went straight across to the other side, to another one",,,,,,p010313 p010314 p010315 p010316 p010317,b a p E~ w
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003039,<p:>,583.790,585.755,<p:>,<p:>,<p:>,,,,,,p010318,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003040,cabaŋ,585.755,586.120,0157_doreco_jeha1242_NarrLandscape2,cabaŋ k=brasaʔ ʔaniʔ,the many branches on that side,,,,,,p010319 p010320 p010321 p010322 p010323,c a b a N
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003041,kbrasaʔ,586.120,586.750,0157_doreco_jeha1242_NarrLandscape2,cabaŋ k=brasaʔ ʔaniʔ,the many branches on that side,,,,,,p010324 p010325 p010326 p010327 p010328 p010329 p010330,k b r a s a ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003042,ʔaniʔ,586.750,587.040,0157_doreco_jeha1242_NarrLandscape2,cabaŋ k=brasaʔ ʔaniʔ,the many branches on that side,,,,,,p010331 p010332 p010333 p010334 p010335,? a n i ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003043,<p:>,587.040,589.086,<p:>,<p:>,<p:>,,,,,,p010336,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003044,ʔacin,589.086,589.770,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010337 p010338 p010339 p010340 p010341,? a c i n
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003045,katə̃h,589.770,590.322,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010342 p010343 p010344 p010345 p010346,k a t @~ h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003046,haheʔ,590.322,590.593,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010347 p010348 p010349 p010350 p010351,h a h e ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003047,yajɔh,590.593,591.180,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010352 p010353 p010354 p010355 p010356,j a J\ O h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003048,kʔoʔ,591.180,591.410,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010357 p010358 p010359 p010360,k ? o ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003049,tə̃h,591.410,591.670,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010361 p010362 p010363,t @~ h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003050,pɛ̃w,591.670,591.820,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010364 p010365 p010366,p E~ w
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003051,cabaŋ,591.820,592.250,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010367 p010368 p010369 p010370 p010371,c a b a N
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003052,wɔŋ,592.250,592.460,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010372 p010373 p010374,w O N
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003053,ʔoʔ,592.460,592.550,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010375 p010376 p010377,? o ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003054,tə̃h,592.550,592.686,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010378 p010379 p010380,t @~ h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003055,sampɛy,592.686,592.948,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010381 p010382 p010383 p010384 p010385 p010386,s a m p E j
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003056,kmit,592.948,593.306,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010387 p010388 p010389 p010390,k m i t
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003057,ʔoʔ,593.306,593.452,0158_doreco_jeha1242_NarrLandscape2,"ʔacin ka=tə̃h, ha=heʔ ya=jɔh k=ʔoʔ tə̃h, pɛ̃w cabaŋ wɔŋ ʔoʔ tə̃h sampɛy k=mit ʔoʔ","""what now? shall we ascend at this one, the other branch of this tributary, to its source?""",,,,,,p010391 p010392 p010393,? o ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003058,<p:>,593.452,594.928,<p:>,<p:>,<p:>,,,,,,p010394,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003059,sampɛy,594.928,595.250,0159_doreco_jeha1242_NarrLandscape2,"sampɛy k=mit X heʔ ya=lintɛs, heʔ ya=gəw cbaʔ ʔoʔ","""to the source, we'll cross, we'll move along the crest of the ridge""",,,,,,p010395 p010396 p010397 p010398 p010399 p010400,s a m p E j
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003060,kmit,595.250,595.517,0159_doreco_jeha1242_NarrLandscape2,"sampɛy k=mit X heʔ ya=lintɛs, heʔ ya=gəw cbaʔ ʔoʔ","""to the source, we'll cross, we'll move along the crest of the ridge""",,,,,,p010401 p010402 p010403 p010404,k m i t
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003061,<<ui>>,595.517,595.637,0159_doreco_jeha1242_NarrLandscape2,"sampɛy k=mit X heʔ ya=lintɛs, heʔ ya=gəw cbaʔ ʔoʔ","""to the source, we'll cross, we'll move along the crest of the ridge""",,,,,,p010405,<<ui>>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003062,heʔ,595.637,595.702,0159_doreco_jeha1242_NarrLandscape2,"sampɛy k=mit X heʔ ya=lintɛs, heʔ ya=gəw cbaʔ ʔoʔ","""to the source, we'll cross, we'll move along the crest of the ridge""",,,,,,p010406 p010407 p010408,h e ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003063,yalintɛs,595.702,596.380,0159_doreco_jeha1242_NarrLandscape2,"sampɛy k=mit X heʔ ya=lintɛs, heʔ ya=gəw cbaʔ ʔoʔ","""to the source, we'll cross, we'll move along the crest of the ridge""",,,,,,p010409 p010410 p010411 p010412 p010413 p010414 p010415 p010416,j a l i n t E s
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003064,<p:>,596.380,596.469,0159_doreco_jeha1242_NarrLandscape2,"sampɛy k=mit X heʔ ya=lintɛs, heʔ ya=gəw cbaʔ ʔoʔ","""to the source, we'll cross, we'll move along the crest of the ridge""",,,,,,p010417,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003065,heʔ,596.469,596.606,0159_doreco_jeha1242_NarrLandscape2,"sampɛy k=mit X heʔ ya=lintɛs, heʔ ya=gəw cbaʔ ʔoʔ","""to the source, we'll cross, we'll move along the crest of the ridge""",,,,,,p010418 p010419 p010420,h e ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003066,yagəw,596.606,596.880,0159_doreco_jeha1242_NarrLandscape2,"sampɛy k=mit X heʔ ya=lintɛs, heʔ ya=gəw cbaʔ ʔoʔ","""to the source, we'll cross, we'll move along the crest of the ridge""",,,,,,p010421 p010422 p010423 p010424 p010425,j a g @ w
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003067,cəbaʔ,596.880,597.170,0159_doreco_jeha1242_NarrLandscape2,"sampɛy k=mit X heʔ ya=lintɛs, heʔ ya=gəw cbaʔ ʔoʔ","""to the source, we'll cross, we'll move along the crest of the ridge""",,,,,,p010426 p010427 p010428 p010429 p010430,c @ b a ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003068,ʔoʔ,597.170,597.320,0159_doreco_jeha1242_NarrLandscape2,"sampɛy k=mit X heʔ ya=lintɛs, heʔ ya=gəw cbaʔ ʔoʔ","""to the source, we'll cross, we'll move along the crest of the ridge""",,,,,,p010431 p010432 p010433,? o ?
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003069,<p:>,597.320,598.505,<p:>,<p:>,<p:>,,,,,,p010434,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003070,tros,598.505,599.017,0160_doreco_jeha1242_NarrLandscape2,tros b=ʔitɨh,straight up there,,,,,,p010435 p010436 p010437 p010438,t r o s
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003071,<p:>,599.017,599.110,0160_doreco_jeha1242_NarrLandscape2,tros b=ʔitɨh,straight up there,,,,,,p010439,<p:>
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003072,bʔitɨh,599.110,599.530,0160_doreco_jeha1242_NarrLandscape2,tros b=ʔitɨh,straight up there,,,,,,p010440 p010441 p010442 p010443 p010444 p010445,b ? i t 1 h
jeha1242,doreco_jeha1242_NarrLandscape2,core,CP,w003073,<p:>,599.530,600.801,<p:>,<p:>,<p:>,,,,,,p010446,<p:>
